Sep = ,
"Delimiter = ,"
AethLabs
Device ID = AE51-S2-358-1012
Application version = 2.2.4.0
Flow = 99 ml/min
Timebase = 1 s
Start date = 2019/09/16
Start time = 09:57:00
Original date format = yyyy/MM/dd
Original time format = hh:mm:ss
Flow units = ml/min
PCB temp units = deg C
Battery units = %
BC units = ng/m^3

Date,Time,Ref,Sen,ATN,Flow,PCB temp,Status,Battery,BC
2019/09/16,10:02:16,883011,913507,"-3.395",99,28,0,82,18037
2019/09/16,10:02:17,882929,913344,"-3.387",99,28,0,82,29461
2019/09/16,10:02:18,882922,913093,"-3.360",99,28,0,82,91887
2019/09/16,10:02:19,882939,912838,"-3.330",99,28,0,82,102778
2019/09/16,10:02:20,882967,912572,"-3.298",99,28,0,82,111243
2019/09/16,10:02:21,882926,912258,"-3.268",99,28,0,82,102483
2019/09/16,10:02:22,882859,911999,"-3.247",99,28,0,82,71625
2019/09/16,10:02:23,882877,911606,"-3.202",99,28,0,82,155392
2019/09/16,10:02:24,882895,911289,"-3.165",99,28,0,82,126745
2019/09/16,10:02:25,882813,910890,"-3.131",99,28,0,82,118783
2019/09/16,10:02:26,882878,910712,"-3.104",99,28,0,82,92621
2019/09/16,10:02:27,882913,910557,"-3.083",99,28,0,82,72240
2019/09/16,10:02:28,883017,910508,"-3.066",99,28,0,82,59072
2019/09/16,10:02:29,883013,910380,"-3.052",99,28,0,82,46838
2019/09/16,10:02:30,882924,910179,"-3.040",99,28,0,82,41314
2019/09/16,10:02:31,882909,910074,"-3.030",99,28,0,82,33866
2019/09/16,10:02:32,882966,910050,"-3.021",99,28,0,82,31302
2019/09/16,10:02:33,882896,909775,"-2.999",99,28,0,82,76747
2019/09/16,10:02:34,882854,909524,"-2.976",99,28,0,82,78611
2019/09/16,10:02:35,882860,909312,"-2.952",99,28,0,82,82588
2019/09/16,10:02:36,882861,909083,"-2.927",99,28,0,82,87094
2019/09/16,10:02:37,882976,908998,"-2.904",99,28,0,82,77026
2019/09/16,10:02:38,882917,908763,"-2.885",99,28,0,82,66004
2019/09/16,10:02:39,882876,908526,"-2.864",99,28,0,82,73802
2019/09/16,10:02:40,882887,908330,"-2.841",99,28,0,82,78562
2019/09/16,10:02:41,882886,908122,"-2.818",99,28,0,82,78448
2019/09/16,10:02:42,882903,907934,"-2.796",99,28,0,82,77901
2019/09/16,10:02:43,882912,907743,"-2.774",99,28,0,82,75934
2019/09/16,10:02:44,882896,907513,"-2.750",99,28,0,82,80995
2019/09/16,10:02:45,882816,907177,"-2.722",99,28,0,82,96283
2019/09/16,10:02:46,882889,907031,"-2.698",99,28,0,82,83871
2019/09/16,10:02:47,882790,906723,"-2.675",99,28,0,82,78311
2019/09/16,10:02:48,882793,906523,"-2.653",99,28,0,82,77109
2019/09/16,10:02:49,882769,906315,"-2.632",99,28,0,82,69636
2019/09/16,10:02:50,882767,906153,"-2.615",99,28,0,82,60757
2019/09/16,10:02:51,882782,906008,"-2.597",99,28,0,82,60938
2019/09/16,10:02:52,882893,905992,"-2.583",99,28,0,82,49361
2019/09/16,10:02:53,882828,905851,"-2.574",99,28,0,82,28234
