Sep = ,
"Delimiter = ,"
AethLabs
Device ID = AE51-S2-358-1012
Application version = 2.2.4.0
Flow = 99 ml/min
Timebase = 1 s
Start date = 2019/09/25
Start time = 09:12:00
Original date format = yyyy/MM/dd
Original time format = hh:mm:ss
Flow units = ml/min
PCB temp units = deg C
Battery units = %
BC units = ng/m^3

Date,Time,Ref,Sen,ATN,Flow,PCB temp,Status,Battery,BC
2019/09/25,10:40:06,916066,470935,"66.537",100,32,0,97,1829
2019/09/25,10:40:07,916088,470937,"66.539",99,32,0,97,6805
2019/09/25,10:40:08,916098,470933,"66.541",99,32,0,97,6682
2019/09/25,10:40:09,916044,470891,"66.544",99,32,0,97,10410
2019/09/25,10:40:10,916051,470885,"66.546",99,32,0,97,7017
2019/09/25,10:40:11,916152,470927,"66.548",99,32,0,97,7250
2019/09/25,10:40:12,916155,470924,"66.549",99,32,0,97,3320
2019/09/25,10:40:13,916083,470872,"66.552",99,32,0,97,10959
2019/09/25,10:40:14,916086,470875,"66.552",99,32,0,97,-1066
2019/09/25,10:40:15,916139,470890,"66.554",99,32,0,97,8950
2019/09/25,10:40:16,916146,470884,"66.556",99,32,0,97,7017
2019/09/25,10:40:17,916129,470866,"66.558",99,32,0,97,6771
2019/09/25,10:40:18,916136,470855,"66.561",99,32,0,97,10672
2019/09/25,10:40:19,916143,470854,"66.562",99,32,0,97,3361
2019/09/25,10:40:20,916117,470819,"66.567",99,32,0,97,15820
2019/09/25,10:40:21,916139,470819,"66.569",99,32,0,97,8267
2019/09/25,10:40:22,916213,470853,"66.570",99,32,0,97,2946
2019/09/25,10:40:23,916216,470842,"66.573",99,32,0,97,9169
2019/09/25,10:40:24,916187,470828,"66.573",99,32,0,97,-660
2019/09/25,10:40:25,916152,470821,"66.570",99,32,0,97,-8033
2019/09/25,10:40:26,916159,470822,"66.571",99,32,0,97,1899
2019/09/25,10:40:27,916078,470763,"66.575",99,32,0,97,12704
2019/09/25,10:40:28,916128,470782,"66.576",99,32,0,97,4895
2019/09/25,10:40:29,916057,470729,"66.580",99,32,0,97,12077
2019/09/25,10:40:30,916082,470743,"66.579",99,32,0,97,-843
2019/09/25,10:40:31,916119,470753,"66.581",99,32,0,97,6591
2019/09/25,10:40:32,916113,470771,"66.577",99,32,0,97,-15417
2019/09/25,10:40:33,916121,470761,"66.580",99,32,0,97,10318
2019/09/25,10:40:34,916145,470787,"66.577",99,32,0,97,-9994
2019/09/25,10:40:35,916185,470808,"66.577",99,32,0,97,-325
2019/09/25,10:40:36,916191,470843,"66.570",99,32,0,97,-23336
2019/09/25,10:40:37,916210,470848,"66.571",99,32,0,97,3483
2019/09/25,10:40:38,916114,470780,"66.575",99,32,0,97,13648
2019/09/25,10:40:39,916173,470811,"66.575",99,32,0,97,-498
2019/09/25,10:40:40,916165,470808,"66.575",99,32,0,97,-812
2019/09/25,10:40:41,916186,470798,"66.579",99,32,0,97,15202
2019/09/25,10:40:42,916146,470743,"66.586",99,32,0,97,25188
2019/09/25,10:40:43,916124,470699,"66.593",99,32,0,97,23911
2019/09/25,10:40:44,916236,470719,"66.601",99,32,0,97,27456
2019/09/25,10:40:45,916166,470650,"66.608",99,32,0,97,24163
2019/09/25,10:40:46,916102,470587,"66.615",99,32,0,97,22034
2019/09/25,10:40:47,915991,470536,"66.613",99,32,0,97,-4403
2019/09/25,10:40:48,916036,470579,"66.609",99,32,0,97,-14546
2019/09/25,10:40:49,916011,470560,"66.610",99,32,0,97,4504
2019/09/25,10:40:50,916018,470553,"66.613",99,32,0,97,7752
2019/09/25,10:40:51,916014,470486,"66.627",99,32,0,97,47515
2019/09/25,10:40:52,916001,470455,"66.632",99,32,0,97,17797
2019/09/25,10:40:53,915983,470383,"66.645",99,32,0,97,45923
2019/09/25,10:40:54,916063,470363,"66.658",99,32,0,97,44701
2019/09/25,10:40:55,916145,470240,"66.693",99,32,0,97,120844
2019/09/25,10:40:56,916146,470104,"66.722",99,32,0,97,99950
2019/09/25,10:40:57,916172,470037,"66.739",99,32,0,97,58835
2019/09/25,10:40:58,916128,469928,"66.758",99,32,0,97,63305
2019/09/25,10:40:59,916099,469840,"66.773",99,32,0,97,53573
2019/09/25,10:41:00,916119,469803,"66.783",99,32,0,97,34626
2019/09/25,10:41:01,916140,469768,"66.793",99,32,0,97,33538
2019/09/25,10:41:02,916158,469741,"66.801",99,32,0,97,26549
2019/09/25,10:41:03,916135,469694,"66.808",99,32,0,97,25803
2019/09/25,10:41:04,916069,469614,"66.818",99,32,0,97,33837
2019/09/25,10:41:05,916043,469565,"66.826",99,32,0,97,26150
2019/09/25,10:41:06,916045,469523,"66.835",99,32,0,97,31544
2019/09/25,10:41:07,916055,469499,"66.841",99,32,0,97,21355
2019/09/25,10:41:08,916082,469481,"66.848",99,32,0,97,23344
2019/09/25,10:41:09,916051,469450,"66.851",99,32,0,97,11082
2019/09/25,10:41:10,916068,469444,"66.854",99,32,0,97,10788
2019/09/25,10:41:11,916176,469493,"66.856",99,32,0,97,4652
2019/09/25,10:41:12,916209,469509,"66.856",99,32,0,97,668
2019/09/25,10:41:13,916121,469455,"66.858",99,32,0,97,6530
2019/09/25,10:41:14,916118,469442,"66.860",99,32,0,97,8406
2019/09/25,10:41:15,916034,469417,"66.856",99,32,0,97,-13232
2019/09/25,10:41:16,916046,469436,"66.853",99,32,0,97,-9424
2019/09/25,10:41:17,915936,469380,"66.853",99,32,0,97,-272
2019/09/25,10:41:18,915989,469408,"66.853",99,32,0,97,-616
2019/09/25,10:41:19,916004,469386,"66.860",99,32,0,97,21771
2019/09/25,10:41:20,915968,469350,"66.863",99,32,0,97,12874
2019/09/25,10:41:21,915993,469334,"66.869",99,32,0,97,21131
2019/09/25,10:41:22,916079,469355,"66.874",99,32,0,97,16916
2019/09/25,10:41:23,916024,469333,"66.873",99,32,0,97,-4532
2019/09/25,10:41:24,916038,469335,"66.874",99,32,0,97,3794
2019/09/25,10:41:25,915983,469295,"66.877",99,32,0,97,8671
2019/09/25,10:41:26,916012,469305,"66.878",99,32,0,97,3563
2019/09/25,10:41:27,916049,469313,"66.880",99,32,0,97,8036
2019/09/25,10:41:28,916077,469313,"66.883",99,32,0,97,10522
2019/09/25,10:41:29,916084,469300,"66.887",99,32,0,97,12166
2019/09/25,10:41:30,916055,469251,"66.894",99,32,0,97,25047
2019/09/25,10:41:31,916155,469287,"66.897",99,32,0,97,11168
2019/09/25,10:41:32,916082,469216,"66.904",99,32,0,97,24655
2019/09/25,10:41:33,916028,469176,"66.907",99,32,0,97,9055
2019/09/25,10:41:34,916110,469212,"66.908",99,32,0,97,4401
2019/09/25,10:41:35,916044,469174,"66.909",99,32,0,97,3079
2019/09/25,10:41:36,916051,469171,"66.910",99,32,0,97,4832
2019/09/25,10:41:37,916035,469150,"66.913",99,32,0,97,9396
2019/09/25,10:41:38,915998,469100,"66.920",99,32,0,97,22785
2019/09/25,10:41:39,916053,469089,"66.928",99,32,0,97,28741
2019/09/25,10:41:40,916092,469080,"66.934",99,32,0,97,21260
2019/09/25,10:41:41,916036,469030,"66.939",99,32,0,97,15651
2019/09/25,10:41:42,916015,469005,"66.942",99,32,0,97,10457
2019/09/25,10:41:43,915992,468975,"66.946",99,32,0,97,13377
2019/09/25,10:41:44,915999,468987,"66.944",99,32,0,97,-6178
2019/09/25,10:41:45,916024,468929,"66.959",99,32,0,97,51971
2019/09/25,10:41:46,916048,468824,"66.984",99,32,0,97,86109
2019/09/25,10:41:47,916017,468653,"67.017",99,32,0,97,113933
2019/09/25,10:41:48,916004,468369,"67.076",99,32,0,97,203786
2019/09/25,10:41:49,915995,468016,"67.151",99,32,0,97,256164
2019/09/25,10:41:50,916071,467831,"67.199",99,32,0,97,164662
2019/09/25,10:41:51,916034,467577,"67.249",99,32,0,97,173046
2019/09/25,10:41:52,916060,467385,"67.293",99,32,0,97,151155
2019/09/25,10:41:53,915988,467202,"67.324",99,32,0,97,107753
2019/09/25,10:41:54,916004,467076,"67.353",99,32,0,97,98864
2019/09/25,10:41:55,916063,467031,"67.369",99,32,0,97,55339
2019/09/25,10:41:56,916038,466950,"67.384",99,32,0,97,50314
2019/09/25,10:41:57,916034,466899,"67.394",99,32,0,99,36097
2019/09/25,10:41:58,916020,466846,"67.404",99,32,0,99,33818
2019/09/25,10:41:59,916025,466789,"67.417",99,32,0,99,43912
2019/09/25,10:42:00,916030,466751,"67.425",99,32,0,99,29904
2019/09/25,10:42:01,916157,466778,"67.433",99,32,0,99,27810
2019/09/25,10:42:02,916103,466702,"67.444",99,32,0,99,35763
2019/09/25,10:42:03,916162,466699,"67.451",99,32,0,99,24382
2019/09/25,10:42:04,916095,466634,"67.457",99,32,0,99,22772
2019/09/25,10:42:05,916054,466591,"67.462",99,32,0,99,16316
2019/09/25,10:42:06,916037,466565,"67.466",99,32,0,99,12794
2019/09/25,10:42:07,915981,466495,"67.475",99,32,0,99,30606
2019/09/25,10:42:08,916084,466507,"67.484",99,32,0,99,29852
2019/09/25,10:42:09,915909,466355,"67.497",99,32,0,99,46414
2019/09/25,10:42:10,915994,466373,"67.502",99,32,0,99,18659
2019/09/25,10:42:11,915948,466331,"67.506",99,32,0,99,13715
2019/09/25,10:42:12,915930,466304,"67.510",99,32,0,99,13167
2019/09/25,10:42:13,916033,466334,"67.515",99,32,0,99,16563
2019/09/25,10:42:14,916006,466263,"67.527",99,32,0,99,42269
2019/09/25,10:42:15,916044,466275,"67.529",99,32,0,99,5421
2019/09/25,10:42:16,916074,466273,"67.533",99,32,0,99,12750
2019/09/25,10:42:17,916105,466265,"67.538",100,32,0,99,17380
2019/09/25,10:42:18,916191,466291,"67.541",99,32,0,99,13119
2019/09/25,10:42:19,916151,466241,"67.548",99,32,0,99,21885
2019/09/25,10:42:20,916145,466208,"67.554",99,32,0,99,22111
2019/09/25,10:42:21,916108,466181,"67.556",99,32,0,99,6034
2019/09/25,10:42:22,916174,466224,"67.554",99,32,0,99,-6951
2019/09/25,10:42:23,916158,466227,"67.552",99,32,0,99,-8227
2019/09/25,10:42:24,916133,466202,"67.554",99,32,0,99,9066
2019/09/25,10:42:25,916195,466234,"67.554",99,32,0,99,-332
2019/09/25,10:42:26,916215,466248,"67.553",99,32,0,99,-2822
2019/09/25,10:42:27,916243,466248,"67.556",99,32,0,99,10520
2019/09/25,10:42:28,916247,466228,"67.561",99,32,0,99,16270
2019/09/25,10:42:29,916283,466234,"67.564",99,32,0,99,9095
2019/09/25,10:42:30,916237,466204,"67.565",99,32,0,99,4869
2019/09/25,10:42:31,916162,466160,"67.566",99,32,0,99,4311
2019/09/25,10:42:32,916200,466169,"67.569",99,32,0,99,7632
2019/09/25,10:42:33,916167,466147,"67.570",99,32,0,99,3847
2019/09/25,10:42:34,916158,466135,"67.571",99,32,0,99,5480
2019/09/25,10:42:35,916096,466078,"67.577",99,32,0,99,18800
2019/09/25,10:42:36,916098,466056,"67.582",99,32,0,99,17001
2019/09/25,10:42:37,916090,466038,"67.585",99,32,0,99,10289
2019/09/25,10:42:38,916113,466068,"67.581",99,32,0,99,-13516
2019/09/25,10:42:39,916214,466149,"67.574",99,32,0,99,-21872
2019/09/25,10:42:40,916099,466100,"67.572",99,32,0,99,-7023
2019/09/25,10:42:41,916191,466142,"67.573",99,32,0,99,3551
2019/09/25,10:42:42,916136,466102,"67.576",99,32,0,99,8875
2019/09/25,10:42:43,916133,466087,"67.579",99,32,0,99,9951
2019/09/25,10:42:44,916146,466059,"67.586",99,32,0,99,25566
2019/09/25,10:42:45,916145,466028,"67.593",99,32,0,99,22522
2019/09/25,10:42:46,916134,466007,"67.596",99,32,0,99,11379
2019/09/25,10:42:47,916111,465964,"67.603",99,32,0,99,23123
2019/09/25,10:42:48,916061,465918,"67.607",99,32,0,99,15197
2019/09/25,10:42:49,916132,465935,"67.611",99,32,0,99,14120
2019/09/25,10:42:50,916129,465919,"67.615",99,32,0,99,10694
2019/09/25,10:42:51,916062,465855,"67.621",100,32,0,99,21892
2019/09/25,10:42:52,916097,465855,"67.625",99,32,0,99,13152
2019/09/25,10:42:53,916106,465841,"67.629",99,32,0,99,13727
2019/09/25,10:42:54,916162,465854,"67.632",99,32,0,99,11436
2019/09/25,10:42:55,916106,465811,"67.635",99,32,0,99,10734
2019/09/25,10:42:56,916184,465829,"67.640",99,32,0,99,16007
2019/09/25,10:42:57,916167,465798,"67.645",99,32,0,99,16522
2019/09/25,10:42:58,916161,465768,"67.650",99,32,0,99,19917
2019/09/25,10:42:59,916186,465762,"67.654",99,32,0,99,13828
2019/09/25,10:43:00,916098,465722,"67.653",99,32,0,99,-3501
2019/09/25,10:43:01,916145,465745,"67.654",99,32,0,99,661
2019/09/25,10:43:02,916139,465725,"67.657",99,32,0,99,12528
2019/09/25,10:43:03,916132,465703,"67.661",99,32,0,99,13631
2019/09/25,10:43:04,916203,465732,"67.663",99,32,0,99,5242
2019/09/25,10:43:05,916183,465697,"67.668",99,32,0,99,18356
2019/09/25,10:43:06,916156,465670,"67.671",99,32,0,99,9814
2019/09/25,10:43:07,916120,465638,"67.674",99,32,0,99,10129
2019/09/25,10:43:08,916155,465660,"67.673",99,32,0,99,-3113
2019/09/25,10:43:09,916156,465652,"67.675",99,32,0,99,6290
2019/09/25,10:43:10,916158,465649,"67.676",99,32,0,99,2969
2019/09/25,10:43:11,916139,465636,"67.676",99,32,0,99,2471
2019/09/25,10:43:12,916133,465627,"67.678",99,32,0,99,4399
2019/09/25,10:43:13,916135,465608,"67.682",99,32,0,99,14799
2019/09/25,10:43:14,916121,465583,"67.686",99,32,0,99,13223
2019/09/25,10:43:15,916128,465580,"67.687",99,32,0,99,4848
2019/09/25,10:43:16,916103,465543,"67.692",99,32,0,99,17964
2019/09/25,10:43:17,916101,465516,"67.698",99,32,0,99,19214
2019/09/25,10:43:18,916176,465538,"67.701",99,32,0,99,11913
2019/09/25,10:43:19,916102,465488,"67.704",99,32,0,99,9169
2019/09/25,10:43:20,916123,465486,"67.707",99,32,0,99,9370
2019/09/25,10:43:21,916030,465423,"67.710",99,32,0,99,11646
2019/09/25,10:43:22,916026,465413,"67.712",99,32,0,99,5893
2019/09/25,10:43:23,916091,465440,"67.713",99,32,0,99,4456
2019/09/25,10:43:24,916083,465425,"67.716",99,32,0,99,8088
2019/09/25,10:43:25,916087,465426,"67.716",99,32,0,99,763
2019/09/25,10:43:26,916092,465411,"67.720",99,32,0,99,12973
2019/09/25,10:43:27,916095,465409,"67.720",99,32,0,99,2607
2019/09/25,10:43:28,916119,465408,"67.723",99,32,0,99,9758
2019/09/25,10:43:29,916127,465393,"67.727",99,32,0,99,14101
2019/09/25,10:43:30,916119,465369,"67.732",99,32,0,99,14747
2019/09/25,10:43:31,916044,465317,"67.735",99,32,0,99,10284
2019/09/25,10:43:32,916011,465301,"67.734",99,32,0,99,-564
2019/09/25,10:43:33,916020,465307,"67.734",99,32,0,99,-1057
2019/09/25,10:43:34,915992,465288,"67.735",99,32,0,99,3534
2019/09/25,10:43:35,915998,465297,"67.734",99,32,0,99,-4404
2019/09/25,10:43:36,916047,465305,"67.737",99,32,0,99,12496
2019/09/25,10:43:37,916017,465262,"67.743",99,32,0,99,20540
2019/09/25,10:43:38,916078,465219,"67.759",99,32,0,99,54740
2019/09/25,10:43:39,916034,465098,"67.781",99,32,0,99,73012
2019/09/25,10:43:40,915970,464960,"67.803",99,32,0,99,78104
2019/09/25,10:43:41,916065,464907,"67.825",99,32,0,99,74943
2019/09/25,10:43:42,916055,464811,"67.845",99,32,0,99,67333
2019/09/25,10:43:43,916085,464731,"67.865",99,32,0,99,70527
2019/09/25,10:43:44,916096,464648,"67.884",99,32,0,99,65620
2019/09/25,10:43:45,916034,464534,"67.902",99,32,0,99,61171
2019/09/25,10:43:46,916076,464492,"67.915",99,32,0,99,46909
2019/09/25,10:43:47,916041,464422,"67.927",99,32,0,99,38729
2019/09/25,10:43:48,916084,464390,"67.938",99,32,0,99,39879
2019/09/25,10:43:49,916087,464333,"67.951",99,32,0,99,43383
2019/09/25,10:43:50,916073,464275,"67.962",99,32,0,99,37741
2019/09/25,10:43:51,916062,464210,"67.975",99,32,0,99,44065
2019/09/25,10:43:52,916163,464211,"67.986",99,32,0,99,37211
2019/09/25,10:43:53,916159,464143,"68.000",99,32,0,99,48927
2019/09/25,10:43:54,916097,464007,"68.022",99,32,0,99,77585
2019/09/25,10:43:55,916094,463916,"68.042",99,32,0,99,66391
2019/09/25,10:43:56,916119,463846,"68.059",99,32,0,99,61341
2019/09/25,10:43:57,916149,463746,"68.084",99,32,0,99,85495
2019/09/25,10:43:58,916115,463609,"68.110",99,32,0,99,88936
2019/09/25,10:43:59,916183,463535,"68.133",99,32,0,99,80502
2019/09/25,10:44:00,916181,463410,"68.160",99,32,0,99,92092
2019/09/25,10:44:01,916152,463285,"68.184",99,32,0,99,81972
2019/09/25,10:44:02,915995,463120,"68.202",99,32,0,99,63627
2019/09/25,10:44:03,916042,463075,"68.217",99,32,0,99,51113
2019/09/25,10:44:04,915991,462984,"68.231",99,32,0,99,48489
2019/09/25,10:44:05,916056,462945,"68.247",99,32,0,99,53426
2019/09/25,10:44:06,915987,462842,"68.262",99,32,0,99,50668
2019/09/25,10:44:07,916047,462811,"68.275",99,32,0,99,45605
2019/09/25,10:44:08,916061,462755,"68.289",99,32,0,99,46917
2019/09/25,10:44:09,916047,462711,"68.297",99,32,0,99,27472
2019/09/25,10:44:10,916035,462661,"68.306",99,32,0,99,32691
2019/09/25,10:44:11,916030,462607,"68.317",99,32,0,99,38302
2019/09/25,10:44:12,916001,462510,"68.335",99,32,0,99,61290
2019/09/25,10:44:13,916113,462503,"68.349",99,32,0,99,47298
2019/09/25,10:44:14,916064,462398,"68.366",99,32,0,99,59748
2019/09/25,10:44:15,916059,462324,"68.381",99,32,0,99,53216
2019/09/25,10:44:16,916110,462290,"68.394",99,32,0,99,44482
2019/09/25,10:44:17,916053,462202,"68.407",99,32,0,99,44116
2019/09/25,10:44:18,916021,462125,"68.420",99,32,0,99,45328
2019/09/25,10:44:19,916065,462104,"68.430",99,32,0,99,32178
2019/09/25,10:44:20,915963,462019,"68.437",99,32,0,99,24994
2019/09/25,10:44:21,916068,462040,"68.444",99,32,0,99,23813
2019/09/25,10:44:22,916074,462018,"68.449",99,32,0,99,18646
2019/09/25,10:44:23,916039,461990,"68.452",99,32,0,99,7710
2019/09/25,10:44:24,916013,461966,"68.454",99,32,0,99,8113
2019/09/25,10:44:25,916044,461968,"68.457",99,32,0,99,10159
2019/09/25,10:44:26,916026,461950,"68.459",99,32,0,99,6649
2019/09/25,10:44:27,916053,461947,"68.462",99,32,0,99,12382
2019/09/25,10:44:28,916064,461934,"68.466",99,32,0,99,13821
2019/09/25,10:44:29,916061,461914,"68.470",99,32,0,99,13777
2019/09/25,10:44:30,916039,461888,"68.474",99,32,0,99,11110
2019/09/25,10:44:31,916057,461872,"68.479",99,32,0,99,18689
2019/09/25,10:44:32,916114,461883,"68.483",99,32,0,99,13221
2019/09/25,10:44:33,916036,461802,"68.492",99,32,0,99,31064
2019/09/25,10:44:34,916077,461776,"68.502",99,32,0,99,34789
2019/09/25,10:44:35,915972,461684,"68.511",99,32,0,99,29131
2019/09/25,10:44:36,915994,461657,"68.519",99,32,0,99,28400
2019/09/25,10:44:37,916078,461669,"68.525",99,32,0,99,22619
2019/09/25,10:44:38,916054,461635,"68.530",99,32,0,99,16334
2019/09/25,10:44:39,916099,461629,"68.536",99,32,0,99,21384
2019/09/25,10:44:40,916112,461612,"68.541",99,32,0,99,17562
2019/09/25,10:44:41,916057,461555,"68.548",99,32,0,99,21842
2019/09/25,10:44:42,916131,461572,"68.552",99,32,0,99,15128
2019/09/25,10:44:43,916218,461559,"68.564",99,32,0,99,42385
2019/09/25,10:44:44,916135,461312,"68.609",99,32,0,99,153082
2019/09/25,10:44:45,916147,461112,"68.654",99,32,0,99,153786
2019/09/25,10:44:46,916045,460930,"68.682",99,32,0,99,97570
2019/09/25,10:44:47,916089,460855,"68.703",99,32,0,99,72552
2019/09/25,10:44:48,916106,460760,"68.725",99,32,0,99,77357
2019/09/25,10:44:49,916047,460620,"68.749",99,32,0,99,82442
2019/09/25,10:44:50,916027,460532,"68.766",99,32,0,99,58257
2019/09/25,10:44:51,916078,460507,"68.777",99,32,0,99,37853
2019/09/25,10:44:52,916155,460510,"68.785",99,32,0,99,26691
2019/09/25,10:44:53,916016,460407,"68.792",99,32,0,99,24771
2019/09/25,10:44:54,916028,460387,"68.798",99,32,0,99,19464
2019/09/25,10:44:55,916087,460388,"68.804",99,32,0,99,21424
2019/09/25,10:44:56,916045,460337,"68.811",99,32,0,99,22353
2019/09/25,10:44:57,916081,460341,"68.814",99,32,0,99,10537
2019/09/25,10:44:58,916123,460360,"68.814",99,32,0,99,1574
2019/09/25,10:44:59,916081,460311,"68.820",99,32,0,99,20860
2019/09/25,10:45:00,916044,460275,"68.824",99,32,0,99,13020
2019/09/25,10:45:01,916088,460281,"68.828",99,32,0,99,12047
2019/09/25,10:45:02,916090,460274,"68.829",99,32,0,99,5987
2019/09/25,10:45:03,916133,460301,"68.828",99,32,0,99,-4035
2019/09/25,10:45:04,916080,460267,"68.830",99,32,0,99,5513
2019/09/25,10:45:05,916092,460272,"68.830",99,32,0,99,770
2019/09/25,10:45:06,916121,460272,"68.833",99,32,0,99,10897
2019/09/25,10:45:07,916141,460277,"68.834",99,32,0,99,3776
2019/09/25,10:45:08,916066,460236,"68.835",99,32,0,99,2483
2019/09/25,10:45:09,916110,460252,"68.836",99,32,0,99,4567
2019/09/25,10:45:10,916154,460240,"68.844",99,32,0,99,25509
2019/09/25,10:45:11,916149,460209,"68.850",99,32,0,99,21309
2019/09/25,10:45:12,916155,460187,"68.855",99,32,0,99,18711
2019/09/25,10:45:13,916174,460190,"68.857",99,32,0,99,4895
2019/09/25,10:45:14,916150,460179,"68.856",99,32,0,99,-789
2019/09/25,10:45:15,916111,460134,"68.862",99,32,0,99,19010
2019/09/25,10:45:16,916219,460171,"68.866",99,32,0,99,12900
2019/09/25,10:45:17,916082,460094,"68.868",99,32,0,99,6129
2019/09/25,10:45:18,916040,460074,"68.867",99,32,0,99,-819
2019/09/25,10:45:19,916071,460084,"68.868",99,32,0,99,4167
2019/09/25,10:45:20,916090,460085,"68.870",99,32,0,99,6392
2019/09/25,10:45:21,916110,460086,"68.872",99,32,0,99,6767
2019/09/25,10:45:22,916060,460050,"68.875",99,32,0,99,8148
2019/09/25,10:45:23,916002,460008,"68.877",99,32,0,99,9633
2019/09/25,10:45:24,916016,460002,"68.880",99,32,0,99,9751
2019/09/25,10:45:25,916018,459962,"68.889",99,32,0,99,30687
2019/09/25,10:45:26,916001,459943,"68.891",99,32,0,99,7831
2019/09/25,10:45:27,916005,459937,"68.893",99,32,0,99,5994
2019/09/25,10:45:28,916102,459978,"68.895",99,32,0,99,5766
2019/09/25,10:45:29,916081,459961,"68.896",99,32,0,99,4832
2019/09/25,10:45:30,916070,459935,"68.901",99,32,0,99,15326
2019/09/25,10:45:31,915988,459885,"68.903",99,32,0,99,6609
2019/09/25,10:45:32,916085,459930,"68.903",99,32,0,99,2770
2019/09/25,10:45:33,916045,459895,"68.907",99,32,0,99,11166
2019/09/25,10:45:34,915974,459853,"68.908",99,32,0,99,4757
2019/09/25,10:45:35,916023,459854,"68.913",99,32,0,99,17666
2019/09/25,10:45:36,915967,459824,"68.914",99,32,0,99,1413
2019/09/25,10:45:37,915937,459803,"68.915",99,32,0,99,4447
2019/09/25,10:45:38,916010,459808,"68.922",99,32,0,99,23692
2019/09/25,10:45:39,916009,459796,"68.924",99,32,0,99,8608
2019/09/25,10:45:40,915965,459759,"68.928",99,32,0,99,11167
2019/09/25,10:45:41,915944,459744,"68.929",99,32,0,99,3339
2019/09/25,10:45:42,915960,459751,"68.929",99,32,0,99,772
2019/09/25,10:45:43,915958,459738,"68.931",99,32,0,99,8982
2019/09/25,10:45:44,916004,459753,"68.933",99,32,0,99,6056
2019/09/25,10:45:45,915955,459716,"68.936",99,32,0,99,9290
2019/09/25,10:45:46,915947,459699,"68.939",99,32,0,99,9723
2019/09/25,10:45:47,915961,459691,"68.942",99,32,0,99,11252
2019/09/25,10:45:48,916121,459762,"68.944",99,32,0,99,6962
2019/09/25,10:45:49,916075,459733,"68.945",99,32,0,99,4429
2019/09/25,10:45:50,916054,459715,"68.947",99,32,0,99,5587
2019/09/25,10:45:51,916006,459690,"68.947",99,32,0,99,683
2019/09/25,10:45:52,915977,459658,"68.951",99,32,0,99,13066
2019/09/25,10:45:53,915971,459637,"68.955",99,32,0,99,13473
2019/09/25,10:45:54,916016,459663,"68.954",99,32,0,99,-2560
2019/09/25,10:45:55,916032,459666,"68.955",99,32,0,99,3766
2019/09/25,10:45:56,915987,459629,"68.958",99,32,0,99,10799
2019/09/25,10:45:57,915963,459582,"68.966",99,32,0,99,26183
2019/09/25,10:45:58,915970,459536,"68.977",99,32,0,99,37088
2019/09/25,10:45:59,915953,459458,"68.992",99,32,0,99,52046
2019/09/25,10:46:00,915961,459419,"69.001",99,32,0,99,32228
2019/09/25,10:46:01,915859,459326,"69.010",99,32,0,99,31355
2019/09/25,10:46:02,915884,459313,"69.016",99,32,0,99,19140
2019/09/25,10:46:03,915938,459256,"69.034",99,32,0,99,63018
2019/09/25,10:46:04,915912,459127,"69.059",99,32,0,99,86936
2019/09/25,10:46:05,915896,458991,"69.087",99,32,0,99,95971
2019/09/25,10:46:06,915943,458925,"69.107",99,32,0,99,67168
2019/09/25,10:46:07,915958,458843,"69.126",99,32,0,99,67152
2019/09/25,10:46:08,915941,458769,"69.141",99,32,0,99,49133
2019/09/25,10:46:09,915927,458706,"69.153",99,32,0,99,42014
2019/09/25,10:46:10,915964,458689,"69.160",99,32,0,99,26664
2019/09/25,10:46:11,915959,458655,"69.167",99,32,0,99,23639
2019/09/25,10:46:12,916026,458671,"69.171",99,32,0,99,13171
2019/09/25,10:46:13,916014,458652,"69.174",99,32,0,99,9751
2019/09/25,10:46:14,915935,458592,"69.178",99,32,0,99,15346
2019/09/25,10:46:15,915970,458589,"69.183",99,32,0,99,15406
2019/09/25,10:46:16,915952,458543,"69.191",99,32,0,99,27767
2019/09/25,10:46:17,916043,458572,"69.195",99,32,0,99,12428
2019/09/25,10:46:18,916071,458586,"69.195",99,32,0,99,13
2019/09/25,10:46:19,916043,458556,"69.198",99,32,0,99,11999
2019/09/25,10:46:20,916067,458565,"69.199",99,32,0,99,2263
2019/09/25,10:46:21,916011,458510,"69.205",99,32,0,99,20246
2019/09/25,10:46:22,915999,458484,"69.209",99,32,0,99,15011
2019/09/25,10:46:23,916058,458508,"69.210",99,32,0,99,4153
2019/09/25,10:46:24,916052,458470,"69.218",99,32,0,99,26276
2019/09/25,10:46:25,916063,458444,"69.225",99,32,0,99,23656
2019/09/25,10:46:26,916009,458421,"69.224",99,32,0,99,-3022
2019/09/25,10:46:27,916016,458405,"69.228",99,32,0,99,14646
2019/09/25,10:46:28,915973,458370,"69.231",99,32,0,99,10125
2019/09/25,10:46:29,915958,458352,"69.233",99,32,0,99,7881
2019/09/25,10:46:30,915994,458361,"69.235",99,32,0,99,6770
2019/09/25,10:46:31,916058,458411,"69.231",99,32,0,99,-13498
2019/09/25,10:46:32,916072,458435,"69.228",99,32,0,99,-12761
2019/09/25,10:46:33,916046,458434,"69.225",99,32,0,99,-9020
2019/09/25,10:46:34,916015,458409,"69.227",99,32,0,99,7124
2019/09/25,10:46:35,915996,458388,"69.230",99,32,0,99,8630
2019/09/25,10:46:36,916016,458384,"69.233",99,32,0,99,10520
2019/09/25,10:46:37,916043,458378,"69.237",99,32,0,99,14653
2019/09/25,10:46:38,916036,458345,"69.243",99,32,0,99,22153
